Krum Server | INFO flwr 2024-03-19 17:13:49,915 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,051 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:12,052 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:15:12,079 | server.py:125 | fit progress: (1, 0.9616175853799351, {'accuracy': 0.5683}, 1.5001967020798475)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,080 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,187 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:12,188 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:15:12,188 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,479 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:12,498 | server.py:125 | fit progress: (2, 0.8583687566584642, {'accuracy': 0.5921}, 1.9189421529881656)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,499 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,580 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:12,580 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,877 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:12,895 | server.py:125 | fit progress: (3, 0.8509277692646908, {'accuracy': 0.5955}, 2.3163556380895898)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,896 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:12,985 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:12,985 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,248 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:13,271 | server.py:125 | fit progress: (4, 0.8418764328494711, {'accuracy': 0.5939}, 2.6925348010845482)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,274 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,370 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:13,370 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,639 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:13,695 | server.py:125 | fit progress: (5, 0.8394486290469638, {'accuracy': 0.5951}, 3.1163344259839505)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,696 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,769 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:13,770 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:13,996 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:14,015 | server.py:125 | fit progress: (6, 0.8347943273230445, {'accuracy': 0.5995}, 3.435672852094285)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,015 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,081 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:14,081 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,321 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:14,346 | server.py:125 | fit progress: (7, 0.8355991003790639, {'accuracy': 0.5999}, 3.7667867010459304)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,348 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,412 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:14,413 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,634 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:14,659 | server.py:125 | fit progress: (8, 0.8291193612650722, {'accuracy': 0.6027}, 4.0802308660931885)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,661 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,738 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:14,739 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,978 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:14,996 | server.py:125 | fit progress: (9, 0.8315246791604269, {'accuracy': 0.6024}, 4.4168636510148644)
Krum Server | DEBUG flwr 2024-03-19 17:15:14,996 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:15,078 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:15,079 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:15,295 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:15,319 | server.py:125 | fit progress: (10, 0.8268588573558316, {'accuracy': 0.6039}, 4.739545882097445)
Krum Server | DEBUG flwr 2024-03-19 17:15:15,320 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:15,391 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:15,392 | server.py:153 | FL finished in 4.812992446008138
Krum Server | INFO flwr 2024-03-19 17:15:15,392 | app.py:226 | app_fit: losses_distributed [(1, 0.9519383788108826), (2, 0.8506122648715972), (3, 0.837496531009674), (4, 0.8375824332237244), (5, 0.8349426805973053), (6, 0.8282829046249389), (7, 0.8303759396076202), (8, 0.8252708911895752), (9, 0.8226060926914215), (10, 0.8234649062156677)]
Krum Server | INFO flwr 2024-03-19 17:15:15,393 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:15:15,393 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:15:15,393 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9616175853799351), (2, 0.8583687566584642), (3, 0.8509277692646908), (4, 0.8418764328494711), (5, 0.8394486290469638), (6, 0.8347943273230445), (7, 0.8355991003790639), (8, 0.8291193612650722), (9, 0.8315246791604269), (10, 0.8268588573558316)]
Krum Server | INFO flwr 2024-03-19 17:15:15,393 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5683), (2, 0.5921), (3, 0.5955), (4, 0.5939), (5, 0.5951), (6, 0.5995), (7, 0.5999), (8, 0.6027), (9, 0.6024), (10, 0.6039)]}
Krum Server | INFO flwr 2024-03-19 17:15:20,580 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:15:20,596 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:15:20,596 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:15:20,596 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:15:34,016 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:15:34,017 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:15:34,037 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:15:34,038 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:15:34,297 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:34,358 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:34,359 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:15:34,374 | server.py:125 | fit progress: (1, 0.9497969426644708, {'accuracy': 0.5619}, 0.3360521789873019)
Krum Server | DEBUG flwr 2024-03-19 17:15:34,375 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:34,528 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:34,528 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:15:34,528 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:34,875 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:34,902 | server.py:125 | fit progress: (2, 0.9421395846456506, {'accuracy': 0.5374}, 0.863931079977192)
Krum Server | DEBUG flwr 2024-03-19 17:15:34,903 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,000 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:35,000 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,218 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:35,236 | server.py:125 | fit progress: (3, 0.8473692378838128, {'accuracy': 0.5832}, 1.1974218250252306)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,236 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,324 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:35,325 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,534 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:35,563 | server.py:125 | fit progress: (4, 0.8369309336432321, {'accuracy': 0.592}, 1.5247325859963894)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,566 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,640 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:35,641 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,857 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:35,882 | server.py:125 | fit progress: (5, 0.8364993916424234, {'accuracy': 0.5943}, 1.8438442879123613)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,885 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:35,952 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:35,952 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,185 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:36,214 | server.py:125 | fit progress: (6, 0.8306697331922663, {'accuracy': 0.598}, 2.1761115139815956)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,217 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,297 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:36,298 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,532 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:36,558 | server.py:125 | fit progress: (7, 0.8315130521968321, {'accuracy': 0.5963}, 2.5202117799781263)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,559 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,643 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:36,643 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,871 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:36,896 | server.py:125 | fit progress: (8, 0.8271496287069645, {'accuracy': 0.5956}, 2.8578168239910156)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,898 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:36,975 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:36,975 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,202 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:37,225 | server.py:125 | fit progress: (9, 0.8310036076512295, {'accuracy': 0.5965}, 3.1869718889938667)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,230 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,315 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:37,315 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,538 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:37,556 | server.py:125 | fit progress: (10, 0.8250384808569153, {'accuracy': 0.6037}, 3.518229402950965)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,557 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:37,628 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:37,629 | server.py:153 | FL finished in 3.5903808180009946
Krum Server | INFO flwr 2024-03-19 17:15:37,629 | app.py:226 | app_fit: losses_distributed [(1, 0.9690983474254609), (2, 0.9547747194766998), (3, 0.8441309571266175), (4, 0.8376784980297088), (5, 0.8413054883480072), (6, 0.8249259948730469), (7, 0.8326678514480591), (8, 0.8217097878456116), (9, 0.8344701170921326), (10, 0.8286055445671081)]
Krum Server | INFO flwr 2024-03-19 17:15:37,629 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:15:37,630 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:15:37,630 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9497969426644708), (2, 0.9421395846456506), (3, 0.8473692378838128), (4, 0.8369309336432321), (5, 0.8364993916424234), (6, 0.8306697331922663), (7, 0.8315130521968321), (8, 0.8271496287069645), (9, 0.8310036076512295), (10, 0.8250384808569153)]
Krum Server | INFO flwr 2024-03-19 17:15:37,630 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5619), (2, 0.5374), (3, 0.5832), (4, 0.592), (5, 0.5943), (6, 0.598), (7, 0.5963), (8, 0.5956), (9, 0.5965), (10, 0.6037)]}
Krum Server | INFO flwr 2024-03-19 17:15:43,374 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:15:43,390 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:15:43,390 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:15:43,390 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:15:55,324 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:15:55,325 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:15:55,358 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:15:55,363 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:15:56,776 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:56,846 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:56,847 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:15:56,863 | server.py:125 | fit progress: (1, 0.9512785932668044, {'accuracy': 0.5728}, 1.4992504980182275)
Krum Server | DEBUG flwr 2024-03-19 17:15:56,863 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:56,944 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:15:56,945 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:15:56,945 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,202 | server.py:236 | fit_round 2 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:57,226 | server.py:125 | fit progress: (2, 0.8546856135585973, {'accuracy': 0.5957}, 1.8625379230361432)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,229 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,321 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:57,321 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,542 | server.py:236 | fit_round 3 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:57,566 | server.py:125 | fit progress: (3, 0.8481364300572368, {'accuracy': 0.5921}, 2.2025817029643804)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,569 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,660 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:57,660 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,909 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:57,927 | server.py:125 | fit progress: (4, 0.839145594034152, {'accuracy': 0.6009}, 2.5633415010524914)
Krum Server | DEBUG flwr 2024-03-19 17:15:57,928 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,020 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:58,021 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,245 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:58,275 | server.py:125 | fit progress: (5, 0.8359476296017543, {'accuracy': 0.5929}, 2.911813255981542)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,277 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,358 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:58,358 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,573 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:58,596 | server.py:125 | fit progress: (6, 0.8324432998195438, {'accuracy': 0.5973}, 3.232207149034366)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,600 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,691 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:58,692 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,867 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:58,886 | server.py:125 | fit progress: (7, 0.8326768972774858, {'accuracy': 0.5951}, 3.5220950819784775)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,886 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:58,979 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:58,979 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,173 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:59,202 | server.py:125 | fit progress: (8, 0.831093969036646, {'accuracy': 0.598}, 3.838121099048294)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,204 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,281 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:59,282 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,481 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:59,505 | server.py:125 | fit progress: (9, 0.8277043243421571, {'accuracy': 0.6021}, 4.14145534101408)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,508 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,593 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:15:59,594 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,814 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:59,837 | server.py:125 | fit progress: (10, 0.8284904676838194, {'accuracy': 0.6006}, 4.473147638957016)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,840 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:15:59,910 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:15:59,911 | server.py:153 | FL finished in 4.547249587951228
Krum Server | INFO flwr 2024-03-19 17:15:59,912 | app.py:226 | app_fit: losses_distributed [(1, 0.9554782807826996), (2, 0.8523467779159546), (3, 0.8431493043899536), (4, 0.8414622962474823), (5, 0.8314909934997559), (6, 0.8272520959377289), (7, 0.8279069900512696), (8, 0.8326819539070129), (9, 0.8217961192131042), (10, 0.8384833872318268)]
Krum Server | INFO flwr 2024-03-19 17:15:59,912 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:15:59,912 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:15:59,912 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9512785932668044), (2, 0.8546856135585973), (3, 0.8481364300572368), (4, 0.839145594034152), (5, 0.8359476296017543), (6, 0.8324432998195438), (7, 0.8326768972774858), (8, 0.831093969036646), (9, 0.8277043243421571), (10, 0.8284904676838194)]
Krum Server | INFO flwr 2024-03-19 17:15:59,913 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5728), (2, 0.5957), (3, 0.5921), (4, 0.6009), (5, 0.5929), (6, 0.5973), (7, 0.5951), (8, 0.598), (9, 0.6021), (10, 0.6006)]}
Krum Server | INFO flwr 2024-03-19 17:16:05,248 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-19 17:16:05,257 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-19 17:16:05,257 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-19 17:16:05,257 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:16:18,556 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-19 17:16:18,556 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-19 17:16:18,575 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-19 17:16:18,575 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-19 17:16:18,870 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:18,932 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:16:18,933 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-19 17:16:18,958 | server.py:125 | fit progress: (1, 0.9496355798334749, {'accuracy': 0.5866}, 0.3825276510324329)
Krum Server | DEBUG flwr 2024-03-19 17:16:18,962 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,085 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
Krum Server | WARNING flwr 2024-03-19 17:16:19,086 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-19 17:16:19,086 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:16:19,393 | server.py:236 | fit_round 2 received 10 results and 0 failures
