FedTrimmedAvg Server | INFO flwr 2024-03-19 17:09:48,176 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:08,901 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:08,983 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,984 | server.py:153 | FL finished in 4.507482140092179
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,984 | app.py:226 | app_fit: losses_distributed [(1, 0.9727302074432373), (2, 0.8498090982437134), (3, 0.8317454695701599), (4, 0.8324417293071746), (5, 0.831261932849884), (6, 0.8160116255283356), (7, 0.8228066504001618), (8, 0.8130271971225739), (9, 0.819280457496643), (10, 0.8175320267677307)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,984 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,985 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,985 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9585369226603269), (2, 0.8546863875274806), (3, 0.8441385553802824), (4, 0.8350805675495685), (5, 0.8325419285889775), (6, 0.8276899510635632), (7, 0.827081657099165), (8, 0.8241123664951884), (9, 0.8250797409631992), (10, 0.8217496358626312)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:08,985 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5705), (2, 0.5996), (3, 0.5911), (4, 0.604), (5, 0.5988), (6, 0.6086), (7, 0.6009), (8, 0.6045), (9, 0.6031), (10, 0.6075)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:14,077 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:14,093 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:14,093 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:14,094 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:27,417 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:27,418 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:27,442 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:27,442 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,119 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,205 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:11:28,207 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:28,229 | server.py:125 | fit progress: (1, 0.9476765963601621, {'accuracy': 0.5716}, 0.7874604399548844)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,232 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,322 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:11:28,322 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,322 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,573 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:28,591 | server.py:125 | fit progress: (2, 0.8515110141406572, {'accuracy': 0.599}, 1.1486022539902478)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,592 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,692 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,693 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,949 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:28,970 | server.py:125 | fit progress: (3, 0.8414319996806807, {'accuracy': 0.593}, 1.5277727840002626)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:28,973 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,036 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,036 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,260 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:29,280 | server.py:125 | fit progress: (4, 0.8343844470081829, {'accuracy': 0.6003}, 1.8379593329736963)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,283 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,364 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,365 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,589 | server.py:236 | fit_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:29,605 | server.py:125 | fit progress: (5, 0.8323744661699789, {'accuracy': 0.6005}, 2.1632336790207773)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,606 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,684 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,684 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,905 | server.py:236 | fit_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:29,926 | server.py:125 | fit progress: (6, 0.8274653878374524, {'accuracy': 0.6049}, 2.48385088192299)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:29,928 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,002 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,002 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,193 | server.py:236 | fit_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:30,213 | server.py:125 | fit progress: (7, 0.8272369141847352, {'accuracy': 0.6005}, 2.7713364659575745)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,216 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,307 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,307 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,523 | server.py:236 | fit_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:30,539 | server.py:125 | fit progress: (8, 0.8238718649823182, {'accuracy': 0.6049}, 3.096570126945153)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,539 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,610 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,611 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,829 | server.py:236 | fit_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:30,849 | server.py:125 | fit progress: (9, 0.8243120627201702, {'accuracy': 0.6025}, 3.406828913022764)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,852 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,932 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:30,933 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:31,134 | server.py:236 | fit_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,158 | server.py:125 | fit progress: (10, 0.8213578127090088, {'accuracy': 0.6031}, 3.7163309219758958)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:31,159 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:31,247 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,248 | server.py:153 | FL finished in 3.8059423989616334
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,248 | app.py:226 | app_fit: losses_distributed [(1, 0.9402151882648468), (2, 0.8459392488002777), (3, 0.8318970322608947), (4, 0.8374582409858704), (5, 0.8374298393726349), (6, 0.8260658919811249), (7, 0.8196221053600311), (8, 0.8194910764694214), (9, 0.8207814335823059), (10, 0.8200563848018646)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,249 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,249 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,249 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9476765963601621), (2, 0.8515110141406572), (3, 0.8414319996806807), (4, 0.8343844470081829), (5, 0.8323744661699789), (6, 0.8274653878374524), (7, 0.8272369141847352), (8, 0.8238718649823182), (9, 0.8243120627201702), (10, 0.8213578127090088)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:31,250 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5716), (2, 0.599), (3, 0.593), (4, 0.6003), (5, 0.6005), (6, 0.6049), (7, 0.6005), (8, 0.6049), (9, 0.6025), (10, 0.6031)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:36,357 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:36,370 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:36,370 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:36,371 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:49,383 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:49,384 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:49,405 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:49,406 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,172 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,271 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:11:50,272 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:50,287 | server.py:125 | fit progress: (1, 0.9460948127777273, {'accuracy': 0.5791}, 0.8805409349733964)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,288 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,395 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:11:50,395 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,396 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,614 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:50,638 | server.py:125 | fit progress: (2, 0.853669905290047, {'accuracy': 0.595}, 1.2314680559793487)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,639 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,731 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,732 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,965 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:50,984 | server.py:125 | fit progress: (3, 0.8436961025194621, {'accuracy': 0.592}, 1.5771631200332195)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:50,984 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,072 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,073 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,303 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:51,323 | server.py:125 | fit progress: (4, 0.8356822348939345, {'accuracy': 0.6013}, 1.9159481599926949)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,323 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,415 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,416 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,660 | server.py:236 | fit_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:51,678 | server.py:125 | fit progress: (5, 0.8331408633148903, {'accuracy': 0.5995}, 2.271944727981463)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,679 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,753 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,753 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:51,985 | server.py:236 | fit_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:52,007 | server.py:125 | fit progress: (6, 0.8283065361426823, {'accuracy': 0.605}, 2.600993582047522)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,009 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,069 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,069 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,276 | server.py:236 | fit_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:52,298 | server.py:125 | fit progress: (7, 0.8279507515287414, {'accuracy': 0.6017}, 2.891604495001957)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,301 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,365 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,365 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,659 | server.py:236 | fit_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:52,679 | server.py:125 | fit progress: (8, 0.8243218799490809, {'accuracy': 0.6063}, 3.2725459589855745)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,682 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,773 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:52,773 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,049 | server.py:236 | fit_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,066 | server.py:125 | fit progress: (9, 0.824004594167731, {'accuracy': 0.6023}, 3.6599392549833283)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,067 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,131 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,131 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,408 | server.py:236 | fit_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,429 | server.py:125 | fit progress: (10, 0.8216265604048731, {'accuracy': 0.6054}, 4.02225914504379)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,432 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:11:53,507 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,507 | server.py:153 | FL finished in 4.100778016960248
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,508 | app.py:226 | app_fit: losses_distributed [(1, 0.9554453790187836), (2, 0.8539664208889007), (3, 0.8449881494045257), (4, 0.8358058094978332), (5, 0.8311395883560181), (6, 0.824597817659378), (7, 0.8303333938121795), (8, 0.8277238965034485), (9, 0.8286311566829682), (10, 0.8263598680496216)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,508 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,508 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,509 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9460948127777273), (2, 0.853669905290047), (3, 0.8436961025194621), (4, 0.8356822348939345), (5, 0.8331408633148903), (6, 0.8283065361426823), (7, 0.8279507515287414), (8, 0.8243218799490809), (9, 0.824004594167731), (10, 0.8216265604048731)]
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:53,509 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5791), (2, 0.595), (3, 0.592), (4, 0.6013), (5, 0.5995), (6, 0.605), (7, 0.6017), (8, 0.6063), (9, 0.6023), (10, 0.6054)]}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:58,849 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:58,862 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:58,862 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:11:58,863 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:12,258 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:12,258 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:12,304 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:12,305 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:12,633 | server.py:222 | fit_round 1: strategy sampled 4 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:12,777 | server.py:236 | fit_round 1 received 4 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:12,779 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:12,804 | server.py:125 | fit progress: (1, 0.9437340759073619, {'accuracy': 0.5729}, 0.4983666610205546)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:12,805 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:12,919 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-19 17:12:12,919 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:12,919 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,186 | server.py:236 | fit_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:13,203 | server.py:125 | fit progress: (2, 0.8524976127249052, {'accuracy': 0.5948}, 0.8977790980134159)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,203 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,305 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,305 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,516 | server.py:236 | fit_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:13,539 | server.py:125 | fit progress: (3, 0.8423613363942252, {'accuracy': 0.592}, 1.2333873639581725)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,540 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,619 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,620 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,849 | server.py:236 | fit_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:13,877 | server.py:125 | fit progress: (4, 0.8342393186137147, {'accuracy': 0.5997}, 1.571418039035052)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,880 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,967 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:13,967 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,182 | server.py:236 | fit_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:14,198 | server.py:125 | fit progress: (5, 0.8317826242916618, {'accuracy': 0.5958}, 1.8926850539864972)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,198 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,260 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,261 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,496 | server.py:236 | fit_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:14,524 | server.py:125 | fit progress: (6, 0.8268698141347354, {'accuracy': 0.6035}, 2.2187680549686775)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,526 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,607 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,608 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,822 | server.py:236 | fit_round 7 received 10 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-19 17:12:14,844 | server.py:125 | fit progress: (7, 0.8263315868245283, {'accuracy': 0.604}, 2.5386256769998)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,846 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
FedTrimmedAvg Server | DEBUG flwr 2024-03-19 17:12:14,913 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
