Krum Server | INFO flwr 2024-03-20 03:59:06,928 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | WARNING flwr 2024-03-20 04:05:31,260 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-20 04:05:31,284 | server.py:125 | fit progress: (1, 0.9924554203917966, {'accuracy': 0.5363}, 6.288458370021544)
Krum Server | DEBUG flwr 2024-03-20 04:05:31,285 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:32,280 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:05:32,281 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-20 04:05:32,281 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:32,546 | server.py:236 | fit_round 2 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:32,608 | server.py:125 | fit progress: (2, 0.9177934839092119, {'accuracy': 0.5512}, 7.614753812085837)
Krum Server | DEBUG flwr 2024-03-20 04:05:32,622 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:32,969 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:32,969 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:33,228 | server.py:236 | fit_round 3 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:33,344 | server.py:125 | fit progress: (3, 0.982234555099211, {'accuracy': 0.5921}, 8.350557591067627)
Krum Server | DEBUG flwr 2024-03-20 04:05:33,347 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:33,680 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:33,681 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:33,922 | server.py:236 | fit_round 4 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:34,044 | server.py:125 | fit progress: (4, 0.9663805300002485, {'accuracy': 0.541}, 9.050834809080698)
Krum Server | DEBUG flwr 2024-03-20 04:05:34,047 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:34,370 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:34,370 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:34,618 | server.py:236 | fit_round 5 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:34,683 | server.py:125 | fit progress: (5, 0.9961222128642013, {'accuracy': 0.5929}, 9.689533250057139)
Krum Server | DEBUG flwr 2024-03-20 04:05:34,683 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:35,015 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:35,015 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:35,259 | server.py:236 | fit_round 6 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:35,378 | server.py:125 | fit progress: (6, 0.9675741002594699, {'accuracy': 0.5379}, 10.384375488036312)
Krum Server | DEBUG flwr 2024-03-20 04:05:35,381 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:35,690 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:35,691 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:35,923 | server.py:236 | fit_round 7 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:36,040 | server.py:125 | fit progress: (7, 0.9899540613342013, {'accuracy': 0.592}, 11.046827327110805)
Krum Server | DEBUG flwr 2024-03-20 04:05:36,042 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:36,359 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:36,360 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:36,592 | server.py:236 | fit_round 8 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:36,712 | server.py:125 | fit progress: (8, 0.9601827887747632, {'accuracy': 0.5403}, 11.71897363010794)
Krum Server | DEBUG flwr 2024-03-20 04:05:36,716 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:37,043 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:37,044 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:37,279 | server.py:236 | fit_round 9 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:37,398 | server.py:125 | fit progress: (9, 0.9841854471129152, {'accuracy': 0.5945}, 12.404225101112388)
Krum Server | DEBUG flwr 2024-03-20 04:05:37,400 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:37,779 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:05:37,779 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:38,017 | server.py:236 | fit_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:38,079 | server.py:125 | fit progress: (10, 0.9689395930923718, {'accuracy': 0.5384}, 13.085716183064505)
Krum Server | DEBUG flwr 2024-03-20 04:05:38,080 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:05:38,388 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:05:38,388 | server.py:153 | FL finished in 13.395152173005044
Krum Server | INFO flwr 2024-03-20 04:05:38,389 | app.py:226 | app_fit: losses_distributed [(1, 1.0167353677749633), (2, 0.9284955054521561), (3, 0.9975767314434052), (4, 0.9870685470104218), (5, 1.0220966410636902), (6, 0.9922940284013748), (7, 1.0146257293224334), (8, 0.9875763392448426), (9, 1.0056715494394302), (10, 0.9979721385240555)]
Krum Server | INFO flwr 2024-03-20 04:05:38,389 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-20 04:05:38,389 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-20 04:05:38,389 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9924554203917966), (2, 0.9177934839092119), (3, 0.982234555099211), (4, 0.9663805300002485), (5, 0.9961222128642013), (6, 0.9675741002594699), (7, 0.9899540613342013), (8, 0.9601827887747632), (9, 0.9841854471129152), (10, 0.9689395930923718)]
Krum Server | INFO flwr 2024-03-20 04:05:38,389 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5363), (2, 0.5512), (3, 0.5921), (4, 0.541), (5, 0.5929), (6, 0.5379), (7, 0.592), (8, 0.5403), (9, 0.5945), (10, 0.5384)]}
Krum Server | INFO flwr 2024-03-20 04:05:43,580 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-20 04:05:43,596 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-20 04:05:43,597 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-20 04:05:43,597 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:07:01,803 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:07:01,803 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-20 04:07:01,825 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-20 04:07:01,826 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-20 04:07:09,919 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:09,937 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:07:09,938 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-20 04:07:09,953 | server.py:125 | fit progress: (1, 0.927763090825249, {'accuracy': 0.5579}, 8.126434760983102)
Krum Server | DEBUG flwr 2024-03-20 04:07:09,956 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:10,878 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:07:10,878 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-20 04:07:10,878 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:11,148 | server.py:236 | fit_round 2 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:11,268 | server.py:125 | fit progress: (2, 0.9439925346461115, {'accuracy': 0.5394}, 9.441179674002342)
Krum Server | DEBUG flwr 2024-03-20 04:07:11,271 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:11,603 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:11,604 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:11,870 | server.py:236 | fit_round 3 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:11,935 | server.py:125 | fit progress: (3, 0.9455600517730427, {'accuracy': 0.599}, 10.108106935047545)
Krum Server | DEBUG flwr 2024-03-20 04:07:11,935 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:12,272 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:12,273 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:12,525 | server.py:236 | fit_round 4 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:12,643 | server.py:125 | fit progress: (4, 0.8604336959058971, {'accuracy': 0.5834}, 10.816233034944162)
Krum Server | DEBUG flwr 2024-03-20 04:07:12,644 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:12,998 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:12,999 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:13,258 | server.py:236 | fit_round 5 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:13,381 | server.py:125 | fit progress: (5, 0.8520436500444978, {'accuracy': 0.5958}, 11.554736998979934)
Krum Server | DEBUG flwr 2024-03-20 04:07:13,384 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:13,714 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:13,714 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:13,976 | server.py:236 | fit_round 6 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:14,045 | server.py:125 | fit progress: (6, 0.8390606509535401, {'accuracy': 0.5921}, 12.2180072379997)
Krum Server | DEBUG flwr 2024-03-20 04:07:14,045 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:14,356 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:14,357 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:14,596 | server.py:236 | fit_round 7 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:14,717 | server.py:125 | fit progress: (7, 0.8568976293667563, {'accuracy': 0.5938}, 12.889884482021444)
Krum Server | DEBUG flwr 2024-03-20 04:07:14,725 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:15,039 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:15,040 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:15,287 | server.py:236 | fit_round 8 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:15,382 | server.py:125 | fit progress: (8, 0.8374337719615869, {'accuracy': 0.5925}, 13.555038981954567)
Krum Server | DEBUG flwr 2024-03-20 04:07:15,382 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:15,701 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:15,701 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:15,943 | server.py:236 | fit_round 9 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:16,061 | server.py:125 | fit progress: (9, 0.8555267549595359, {'accuracy': 0.5942}, 14.234700205968693)
Krum Server | DEBUG flwr 2024-03-20 04:07:16,065 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:16,451 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:07:16,451 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:16,699 | server.py:236 | fit_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:16,811 | server.py:125 | fit progress: (10, 0.8363276636688001, {'accuracy': 0.5951}, 14.98393985396251)
Krum Server | DEBUG flwr 2024-03-20 04:07:16,812 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:07:17,134 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:07:17,134 | server.py:153 | FL finished in 15.307460724026896
Krum Server | INFO flwr 2024-03-20 04:07:17,135 | app.py:226 | app_fit: losses_distributed [(1, 0.9382074373960495), (2, 0.9410307586193085), (3, 0.9458375525474548), (4, 0.8586796176433563), (5, 0.8506089293956757), (6, 0.8320426034927368), (7, 0.8578736674785614), (8, 0.8331975728273392), (9, 0.8554425895214081), (10, 0.8334063929319382)]
Krum Server | INFO flwr 2024-03-20 04:07:17,135 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-20 04:07:17,135 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-20 04:07:17,135 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.927763090825249), (2, 0.9439925346461115), (3, 0.9455600517730427), (4, 0.8604336959058971), (5, 0.8520436500444978), (6, 0.8390606509535401), (7, 0.8568976293667563), (8, 0.8374337719615869), (9, 0.8555267549595359), (10, 0.8363276636688001)]
Krum Server | INFO flwr 2024-03-20 04:07:17,135 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5579), (2, 0.5394), (3, 0.599), (4, 0.5834), (5, 0.5958), (6, 0.5921), (7, 0.5938), (8, 0.5925), (9, 0.5942), (10, 0.5951)]}
Krum Server | INFO flwr 2024-03-20 04:07:22,597 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-20 04:07:22,607 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-20 04:07:22,607 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-20 04:07:22,607 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:08:42,005 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:08:42,005 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-20 04:08:42,037 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-20 04:08:42,040 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-20 04:08:48,713 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:48,739 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:08:48,740 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-20 04:08:48,764 | server.py:125 | fit progress: (1, 0.9561987314499527, {'accuracy': 0.5667}, 6.7232967359013855)
Krum Server | DEBUG flwr 2024-03-20 04:08:48,766 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:49,711 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:08:49,711 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-20 04:08:49,711 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:49,981 | server.py:236 | fit_round 2 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:50,087 | server.py:125 | fit progress: (2, 0.9408580317339396, {'accuracy': 0.5434}, 8.046532180975191)
Krum Server | DEBUG flwr 2024-03-20 04:08:50,088 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:50,428 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:50,429 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:50,687 | server.py:236 | fit_round 3 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:50,808 | server.py:125 | fit progress: (3, 0.9858704712004932, {'accuracy': 0.5943}, 8.767749277991243)
Krum Server | DEBUG flwr 2024-03-20 04:08:50,811 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:51,144 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:51,144 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:51,393 | server.py:236 | fit_round 4 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:51,461 | server.py:125 | fit progress: (4, 0.9825937818945923, {'accuracy': 0.5232}, 9.420236960984766)
Krum Server | DEBUG flwr 2024-03-20 04:08:51,461 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:51,790 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:51,790 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:52,038 | server.py:236 | fit_round 5 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:52,158 | server.py:125 | fit progress: (5, 0.9844476734111991, {'accuracy': 0.5865}, 10.117803318891674)
Krum Server | DEBUG flwr 2024-03-20 04:08:52,161 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:52,481 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:52,481 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:52,726 | server.py:236 | fit_round 6 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:52,841 | server.py:125 | fit progress: (6, 0.9713189704517027, {'accuracy': 0.535}, 10.800851694890298)
Krum Server | DEBUG flwr 2024-03-20 04:08:52,844 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:53,165 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:53,165 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:53,403 | server.py:236 | fit_round 7 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:53,523 | server.py:125 | fit progress: (7, 0.9839866900360265, {'accuracy': 0.5895}, 11.482127106981352)
Krum Server | DEBUG flwr 2024-03-20 04:08:53,524 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:53,844 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:53,845 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:54,083 | server.py:236 | fit_round 8 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:54,199 | server.py:125 | fit progress: (8, 0.9947499494083966, {'accuracy': 0.5276}, 12.159130851970986)
Krum Server | DEBUG flwr 2024-03-20 04:08:54,202 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:54,532 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:54,533 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:54,768 | server.py:236 | fit_round 9 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:54,829 | server.py:125 | fit progress: (9, 0.9738179205355091, {'accuracy': 0.5856}, 12.788774657994509)
Krum Server | DEBUG flwr 2024-03-20 04:08:54,830 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:55,209 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:08:55,210 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:55,449 | server.py:236 | fit_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:55,568 | server.py:125 | fit progress: (10, 1.0062002140527326, {'accuracy': 0.5309}, 13.527548666927032)
Krum Server | DEBUG flwr 2024-03-20 04:08:55,572 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:08:55,880 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:08:55,881 | server.py:153 | FL finished in 13.84049290290568
Krum Server | INFO flwr 2024-03-20 04:08:55,881 | app.py:226 | app_fit: losses_distributed [(1, 0.9788046586513519), (2, 0.9440071189403534), (3, 1.0001634281873704), (4, 0.9840594100952148), (5, 1.0110344034433365), (6, 0.9897704416513443), (7, 1.0053201693296432), (8, 1.010278503894806), (9, 1.0010350441932678), (10, 1.0260230445861815)]
Krum Server | INFO flwr 2024-03-20 04:08:55,881 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-20 04:08:55,882 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-20 04:08:55,882 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9561987314499527), (2, 0.9408580317339396), (3, 0.9858704712004932), (4, 0.9825937818945923), (5, 0.9844476734111991), (6, 0.9713189704517027), (7, 0.9839866900360265), (8, 0.9947499494083966), (9, 0.9738179205355091), (10, 1.0062002140527326)]
Krum Server | INFO flwr 2024-03-20 04:08:55,882 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5667), (2, 0.5434), (3, 0.5943), (4, 0.5232), (5, 0.5865), (6, 0.535), (7, 0.5895), (8, 0.5276), (9, 0.5856), (10, 0.5309)]}
Krum Server | INFO flwr 2024-03-20 04:09:00,963 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-20 04:09:00,972 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
Krum Server | INFO flwr 2024-03-20 04:09:00,972 | server.py:89 | Initializing global parameters
Krum Server | INFO flwr 2024-03-20 04:09:00,972 | server.py:276 | Requesting initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:10:21,573 | server.py:280 | Received initial parameters from one random client
Krum Server | INFO flwr 2024-03-20 04:10:21,573 | server.py:91 | Evaluating initial parameters
Krum Server | INFO flwr 2024-03-20 04:10:21,614 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
Krum Server | INFO flwr 2024-03-20 04:10:21,615 | server.py:104 | FL starting
Krum Server | DEBUG flwr 2024-03-20 04:10:27,156 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:10:27,169 | server.py:236 | fit_round 1 received 2 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:10:27,171 | krum.py:153 | No fit_metrics_aggregation_fn provided
Krum Server | INFO flwr 2024-03-20 04:10:27,196 | server.py:125 | fit progress: (1, 0.9666104081934059, {'accuracy': 0.559}, 5.580173961003311)
Krum Server | DEBUG flwr 2024-03-20 04:10:27,199 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:10:28,204 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
Krum Server | WARNING flwr 2024-03-20 04:10:28,204 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
Krum Server | DEBUG flwr 2024-03-20 04:10:28,204 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:10:28,471 | server.py:236 | fit_round 2 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:10:28,534 | server.py:125 | fit progress: (2, 0.9531990307624827, {'accuracy': 0.5374}, 6.918609131011181)
