FedTrimmedAvg Server | INFO flwr 2024-04-02 10:05:26,526 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:19:18,341 | server.py:173 | evaluate_round 10: strategy sampled 185 clients (out of 185)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:19:19,072 | server.py:187 | evaluate_round 10 received 185 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,073 | server.py:153 | FL finished in 91.33903653197922
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,074 | app.py:226 | app_fit: losses_distributed [(1, 0.9973258713506302), (2, 0.9027674549334758), (3, 0.9141228914260864), (4, 0.8826748738417755), (5, 0.8363714166589685), (6, 0.8331623399579847), (7, 0.8345021447619876), (8, 0.8298813468701131), (9, 0.8336486291241001), (10, 0.8280957750371984)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,074 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,074 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,074 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9678353753042734), (2, 0.8942374319534853), (3, 0.9055726798930723), (4, 0.8736241229595042), (5, 0.8312225359754822), (6, 0.8287099081049851), (7, 0.8301840386251926), (8, 0.8254369290641734), (9, 0.8294643515064097), (10, 0.8236409393165893)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:19,074 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5389), (2, 0.5631), (3, 0.5998), (4, 0.5616), (5, 0.5938), (6, 0.5991), (7, 0.5988), (8, 0.6006), (9, 0.5992), (10, 0.6025)]}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:24,628 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:24,643 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:24,644 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:19:24,644 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:22:18,668 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:22:18,668 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:22:18,702 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:22:18,705 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:35,567 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:36,041 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:23:36,043 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:36,061 | server.py:125 | fit progress: (1, 0.9559077909408435, {'accuracy': 0.5542}, 77.35478760092519)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:36,062 | server.py:173 | evaluate_round 1: strategy sampled 113 clients (out of 113)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:40,463 | server.py:187 | evaluate_round 1 received 113 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:23:40,463 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:40,464 | server.py:222 | fit_round 2: strategy sampled 176 clients (out of 176)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:42,493 | server.py:236 | fit_round 2 received 176 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:42,556 | server.py:125 | fit progress: (2, 0.9017657877637705, {'accuracy': 0.5527}, 83.84912207699381)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:42,559 | server.py:173 | evaluate_round 2: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:43,653 | server.py:187 | evaluate_round 2 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:43,653 | server.py:222 | fit_round 3: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:44,290 | server.py:236 | fit_round 3 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:44,353 | server.py:125 | fit progress: (3, 0.9020074641105313, {'accuracy': 0.6124}, 85.64593380689621)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:44,355 | server.py:173 | evaluate_round 3: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:45,126 | server.py:187 | evaluate_round 3 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:45,127 | server.py:222 | fit_round 4: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:45,756 | server.py:236 | fit_round 4 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:45,902 | server.py:125 | fit progress: (4, 0.8342111616458525, {'accuracy': 0.6029}, 87.19560472178273)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:45,906 | server.py:173 | evaluate_round 4: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:46,675 | server.py:187 | evaluate_round 4 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:46,677 | server.py:222 | fit_round 5: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:47,289 | server.py:236 | fit_round 5 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:47,325 | server.py:125 | fit progress: (5, 0.8370551432751403, {'accuracy': 0.5923}, 88.61856773286127)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:47,326 | server.py:173 | evaluate_round 5: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:48,112 | server.py:187 | evaluate_round 5 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:48,113 | server.py:222 | fit_round 6: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:48,712 | server.py:236 | fit_round 6 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:48,761 | server.py:125 | fit progress: (6, 0.8275587878847535, {'accuracy': 0.6012}, 90.05460247187875)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:48,763 | server.py:173 | evaluate_round 6: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:49,523 | server.py:187 | evaluate_round 6 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:49,524 | server.py:222 | fit_round 7: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:50,124 | server.py:236 | fit_round 7 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:50,162 | server.py:125 | fit progress: (7, 0.8324812636421646, {'accuracy': 0.5981}, 91.45493695093319)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:50,163 | server.py:173 | evaluate_round 7: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:50,939 | server.py:187 | evaluate_round 7 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:50,940 | server.py:222 | fit_round 8: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:51,541 | server.py:236 | fit_round 8 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:51,608 | server.py:125 | fit progress: (8, 0.8252570714885025, {'accuracy': 0.6025}, 92.90116259083152)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:51,611 | server.py:173 | evaluate_round 8: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:52,369 | server.py:187 | evaluate_round 8 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:52,370 | server.py:222 | fit_round 9: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:53,001 | server.py:236 | fit_round 9 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:53,064 | server.py:125 | fit progress: (9, 0.8304625986805184, {'accuracy': 0.5992}, 94.35750390496105)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:53,068 | server.py:173 | evaluate_round 9: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:53,826 | server.py:187 | evaluate_round 9 received 184 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:53,827 | server.py:222 | fit_round 10: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:54,427 | server.py:236 | fit_round 10 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:54,478 | server.py:125 | fit progress: (10, 0.823599822745216, {'accuracy': 0.6039}, 95.77163429185748)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:54,480 | server.py:173 | evaluate_round 10: strategy sampled 184 clients (out of 184)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:23:55,218 | server.py:187 | evaluate_round 10 received 184 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,219 | server.py:153 | FL finished in 96.51203646580689
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,220 | app.py:226 | app_fit: losses_distributed [(1, 0.9689483457961968), (2, 0.9096434799873311), (3, 0.9103902299766955), (4, 0.8390300189671309), (5, 0.8415664923579796), (6, 0.8317158199522806), (7, 0.8358944136163463), (8, 0.8294515373266261), (9, 0.8335082200558289), (10, 0.8277616449024366)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,221 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,221 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,221 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9559077909408435), (2, 0.9017657877637705), (3, 0.9020074641105313), (4, 0.8342111616458525), (5, 0.8370551432751403), (6, 0.8275587878847535), (7, 0.8324812636421646), (8, 0.8252570714885025), (9, 0.8304625986805184), (10, 0.823599822745216)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:23:55,221 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5542), (2, 0.5527), (3, 0.6124), (4, 0.6029), (5, 0.5923), (6, 0.6012), (7, 0.5981), (8, 0.6025), (9, 0.5992), (10, 0.6039)]}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:24:00,814 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:24:00,831 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:24:00,832 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:24:00,832 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:26:52,199 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:26:52,199 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:26:52,222 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:26:52,223 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:07,741 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:08,216 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:28:08,217 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:08,234 | server.py:125 | fit progress: (1, 0.9528315836341923, {'accuracy': 0.5746}, 76.00957255996764)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:08,235 | server.py:173 | evaluate_round 1: strategy sampled 108 clients (out of 108)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:12,942 | server.py:187 | evaluate_round 1 received 108 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:28:12,942 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:12,942 | server.py:222 | fit_round 2: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:14,520 | server.py:236 | fit_round 2 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:14,554 | server.py:125 | fit progress: (2, 0.9156302678046846, {'accuracy': 0.5503}, 82.32958960998803)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:14,557 | server.py:173 | evaluate_round 2: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:15,462 | server.py:187 | evaluate_round 2 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:15,463 | server.py:222 | fit_round 3: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:16,115 | server.py:236 | fit_round 3 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:16,167 | server.py:125 | fit progress: (3, 0.8470603136692857, {'accuracy': 0.5909}, 83.94225789699703)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:16,169 | server.py:173 | evaluate_round 3: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:16,958 | server.py:187 | evaluate_round 3 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:16,961 | server.py:222 | fit_round 4: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:17,619 | server.py:236 | fit_round 4 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:17,759 | server.py:125 | fit progress: (4, 0.8387369850508654, {'accuracy': 0.5983}, 85.53382607991807)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:17,760 | server.py:173 | evaluate_round 4: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:18,549 | server.py:187 | evaluate_round 4 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:18,550 | server.py:222 | fit_round 5: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:19,171 | server.py:236 | fit_round 5 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:19,227 | server.py:125 | fit progress: (5, 0.8389350065411901, {'accuracy': 0.5956}, 87.00248101586476)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:19,229 | server.py:173 | evaluate_round 5: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:20,001 | server.py:187 | evaluate_round 5 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:20,002 | server.py:222 | fit_round 6: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:20,616 | server.py:236 | fit_round 6 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:20,671 | server.py:125 | fit progress: (6, 0.8316916672216592, {'accuracy': 0.6011}, 88.44590700091794)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:20,672 | server.py:173 | evaluate_round 6: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:21,461 | server.py:187 | evaluate_round 6 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:21,462 | server.py:222 | fit_round 7: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:22,151 | server.py:236 | fit_round 7 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:22,214 | server.py:125 | fit progress: (7, 0.8346863907878386, {'accuracy': 0.5993}, 89.98934610700235)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:22,218 | server.py:173 | evaluate_round 7: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:22,997 | server.py:187 | evaluate_round 7 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:22,997 | server.py:222 | fit_round 8: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:23,605 | server.py:236 | fit_round 8 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:23,651 | server.py:125 | fit progress: (8, 0.827849218661827, {'accuracy': 0.602}, 91.42613492789678)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:23,652 | server.py:173 | evaluate_round 8: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:24,415 | server.py:187 | evaluate_round 8 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:24,416 | server.py:222 | fit_round 9: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:25,028 | server.py:236 | fit_round 9 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:25,090 | server.py:125 | fit progress: (9, 0.83200413941389, {'accuracy': 0.6004}, 92.86559670395218)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:25,095 | server.py:173 | evaluate_round 9: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:25,859 | server.py:187 | evaluate_round 9 received 186 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:25,860 | server.py:222 | fit_round 10: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:26,457 | server.py:236 | fit_round 10 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:26,493 | server.py:125 | fit progress: (10, 0.8255051716017285, {'accuracy': 0.6027}, 94.26785316690803)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:26,495 | server.py:173 | evaluate_round 10: strategy sampled 186 clients (out of 186)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:28:27,250 | server.py:187 | evaluate_round 10 received 186 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,250 | server.py:153 | FL finished in 95.02556416089647
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,254 | app.py:226 | app_fit: losses_distributed [(1, 0.9553543395466275), (2, 0.9300492876960386), (3, 0.848140198697326), (4, 0.8412505471578209), (5, 0.8381093484099194), (6, 0.8336983396801897), (7, 0.8331895797483383), (8, 0.8295334789060778), (9, 0.8300333417231037), (10, 0.8269867506078494)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,255 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,256 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,257 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9528315836341923), (2, 0.9156302678046846), (3, 0.8470603136692857), (4, 0.8387369850508654), (5, 0.8389350065411901), (6, 0.8316916672216592), (7, 0.8346863907878386), (8, 0.827849218661827), (9, 0.83200413941389), (10, 0.8255051716017285)]
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:27,258 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5746), (2, 0.5503), (3, 0.5909), (4, 0.5983), (5, 0.5956), (6, 0.6011), (7, 0.5993), (8, 0.602), (9, 0.6004), (10, 0.6027)]}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:32,783 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:32,807 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:32,807 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:28:32,807 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:31:50,593 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:31:50,593 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:31:50,615 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:31:50,616 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:32:55,558 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:32:56,108 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:32:56,110 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:32:56,139 | server.py:125 | fit progress: (1, 0.943614016458723, {'accuracy': 0.5445}, 65.52235166099854)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:32:56,141 | server.py:173 | evaluate_round 1: strategy sampled 118 clients (out of 118)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:01,569 | server.py:187 | evaluate_round 1 received 118 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-04-02 10:33:01,569 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:01,569 | server.py:222 | fit_round 2: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:02,503 | server.py:236 | fit_round 2 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:02,565 | server.py:125 | fit progress: (2, 0.8937576225236852, {'accuracy': 0.5701}, 71.94832027796656)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:02,570 | server.py:173 | evaluate_round 2: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:03,358 | server.py:187 | evaluate_round 2 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:03,361 | server.py:222 | fit_round 3: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:03,945 | server.py:236 | fit_round 3 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:03,986 | server.py:125 | fit progress: (3, 0.8935383264765524, {'accuracy': 0.5768}, 73.36963063804433)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:03,988 | server.py:173 | evaluate_round 3: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:04,746 | server.py:187 | evaluate_round 3 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:04,747 | server.py:222 | fit_round 4: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:05,320 | server.py:236 | fit_round 4 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:05,463 | server.py:125 | fit progress: (4, 0.8796514401118324, {'accuracy': 0.572}, 74.84595812298357)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:05,464 | server.py:173 | evaluate_round 4: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:06,226 | server.py:187 | evaluate_round 4 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:06,227 | server.py:222 | fit_round 5: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:06,805 | server.py:236 | fit_round 5 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:06,868 | server.py:125 | fit progress: (5, 0.8820127211097568, {'accuracy': 0.5816}, 76.25162491598167)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:06,874 | server.py:173 | evaluate_round 5: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:07,646 | server.py:187 | evaluate_round 5 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:07,648 | server.py:222 | fit_round 6: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:08,270 | server.py:236 | fit_round 6 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:08,337 | server.py:125 | fit progress: (6, 0.8768979849387324, {'accuracy': 0.5816}, 77.72046729899012)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:08,340 | server.py:173 | evaluate_round 6: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:09,085 | server.py:187 | evaluate_round 6 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:09,086 | server.py:222 | fit_round 7: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:09,655 | server.py:236 | fit_round 7 received 181 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-04-02 10:33:09,718 | server.py:125 | fit progress: (7, 0.871978296789753, {'accuracy': 0.5686}, 79.10176396695897)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:09,722 | server.py:173 | evaluate_round 7: strategy sampled 181 clients (out of 181)
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:10,488 | server.py:187 | evaluate_round 7 received 181 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-04-02 10:33:10,491 | server.py:222 | fit_round 8: strategy sampled 181 clients (out of 181)
