FedAvg Server | INFO flwr 2024-03-10 12:42:55,153 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=None)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,397 | server.py:173 | evaluate_round 42: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,444 | server.py:187 | evaluate_round 42 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,444 | server.py:222 | fit_round 43: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,591 | server.py:236 | fit_round 43 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:04,607 | server.py:125 | fit progress: (43, 0.8154365942162384, {'accuracy': 0.6034}, 8.827077668000129)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,607 | server.py:173 | evaluate_round 43: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,654 | server.py:187 | evaluate_round 43 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,655 | server.py:222 | fit_round 44: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,780 | server.py:236 | fit_round 44 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:04,806 | server.py:125 | fit progress: (44, 0.8142147381009818, {'accuracy': 0.61}, 9.026698762001615)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,810 | server.py:173 | evaluate_round 44: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,864 | server.py:187 | evaluate_round 44 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,864 | server.py:222 | fit_round 45: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:04,991 | server.py:236 | fit_round 45 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,008 | server.py:125 | fit progress: (45, 0.8143995839611009, {'accuracy': 0.6067}, 9.22806797800149)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,009 | server.py:173 | evaluate_round 45: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,049 | server.py:187 | evaluate_round 45 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,050 | server.py:222 | fit_round 46: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,188 | server.py:236 | fit_round 46 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,207 | server.py:125 | fit progress: (46, 0.8143641188430327, {'accuracy': 0.6073}, 9.42682048899951)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,207 | server.py:173 | evaluate_round 46: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,247 | server.py:187 | evaluate_round 46 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,247 | server.py:222 | fit_round 47: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,381 | server.py:236 | fit_round 47 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,406 | server.py:125 | fit progress: (47, 0.8152409120900116, {'accuracy': 0.6046}, 9.62661299300089)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,408 | server.py:173 | evaluate_round 47: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,465 | server.py:187 | evaluate_round 47 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,466 | server.py:222 | fit_round 48: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,586 | server.py:236 | fit_round 48 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,607 | server.py:125 | fit progress: (48, 0.8142053431318572, {'accuracy': 0.6071}, 9.826923861000978)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,608 | server.py:173 | evaluate_round 48: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,651 | server.py:187 | evaluate_round 48 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,651 | server.py:222 | fit_round 49: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,765 | server.py:236 | fit_round 49 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,784 | server.py:125 | fit progress: (49, 0.8153217652883706, {'accuracy': 0.6031}, 10.003935974000342)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,784 | server.py:173 | evaluate_round 49: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,821 | server.py:187 | evaluate_round 49 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,822 | server.py:222 | fit_round 50: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,943 | server.py:236 | fit_round 50 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:05,959 | server.py:125 | fit progress: (50, 0.8141002418010386, {'accuracy': 0.6092}, 10.179530539000552)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:05,960 | server.py:173 | evaluate_round 50: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,000 | server.py:187 | evaluate_round 50 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,000 | server.py:222 | fit_round 51: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,117 | server.py:236 | fit_round 51 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:06,138 | server.py:125 | fit progress: (51, 0.8142997194705616, {'accuracy': 0.607}, 10.35865042700243)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,139 | server.py:173 | evaluate_round 51: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,181 | server.py:187 | evaluate_round 51 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,181 | server.py:222 | fit_round 52: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,302 | server.py:236 | fit_round 52 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:06,330 | server.py:125 | fit progress: (52, 0.8142725134029735, {'accuracy': 0.6072}, 10.55003026200211)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,333 | server.py:173 | evaluate_round 52: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,381 | server.py:187 | evaluate_round 52 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,382 | server.py:222 | fit_round 53: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,501 | server.py:236 | fit_round 53 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:06,523 | server.py:125 | fit progress: (53, 0.8148409887643705, {'accuracy': 0.6062}, 10.743113348002225)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,527 | server.py:173 | evaluate_round 53: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,575 | server.py:187 | evaluate_round 53 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,575 | server.py:222 | fit_round 54: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,685 | server.py:236 | fit_round 54 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:06,702 | server.py:125 | fit progress: (54, 0.8149526307310548, {'accuracy': 0.6057}, 10.92207044600218)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,702 | server.py:173 | evaluate_round 54: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,750 | server.py:187 | evaluate_round 54 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,751 | server.py:222 | fit_round 55: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,869 | server.py:236 | fit_round 55 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:06,890 | server.py:125 | fit progress: (55, 0.815457248214543, {'accuracy': 0.607}, 11.110380187001283)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,891 | server.py:173 | evaluate_round 55: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,933 | server.py:187 | evaluate_round 55 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:06,934 | server.py:222 | fit_round 56: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,050 | server.py:236 | fit_round 56 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,067 | server.py:125 | fit progress: (56, 0.8149446808414931, {'accuracy': 0.606}, 11.287492190000194)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,068 | server.py:173 | evaluate_round 56: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,108 | server.py:187 | evaluate_round 56 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,109 | server.py:222 | fit_round 57: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,233 | server.py:236 | fit_round 57 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,251 | server.py:125 | fit progress: (57, 0.8147125319058608, {'accuracy': 0.6097}, 11.47136169100122)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,252 | server.py:173 | evaluate_round 57: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,290 | server.py:187 | evaluate_round 57 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,290 | server.py:222 | fit_round 58: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,405 | server.py:236 | fit_round 58 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,424 | server.py:125 | fit progress: (58, 0.8152163445607508, {'accuracy': 0.6072}, 11.643809142002283)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,424 | server.py:173 | evaluate_round 58: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,465 | server.py:187 | evaluate_round 58 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,466 | server.py:222 | fit_round 59: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,580 | server.py:236 | fit_round 59 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,602 | server.py:125 | fit progress: (59, 0.815510340103035, {'accuracy': 0.6094}, 11.822676182000578)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,603 | server.py:173 | evaluate_round 59: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,657 | server.py:187 | evaluate_round 59 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,657 | server.py:222 | fit_round 60: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,780 | server.py:236 | fit_round 60 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,799 | server.py:125 | fit progress: (60, 0.8158127359147122, {'accuracy': 0.6081}, 12.018970970002556)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,800 | server.py:173 | evaluate_round 60: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,842 | server.py:187 | evaluate_round 60 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,843 | server.py:222 | fit_round 61: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,972 | server.py:236 | fit_round 61 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:07,990 | server.py:125 | fit progress: (61, 0.8162676616866238, {'accuracy': 0.6027}, 12.210676784001407)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:07,991 | server.py:173 | evaluate_round 61: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,033 | server.py:187 | evaluate_round 61 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,033 | server.py:222 | fit_round 62: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,157 | server.py:236 | fit_round 62 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:08,174 | server.py:125 | fit progress: (62, 0.8145109255086329, {'accuracy': 0.6082}, 12.394407499999943)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,175 | server.py:173 | evaluate_round 62: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,217 | server.py:187 | evaluate_round 62 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,218 | server.py:222 | fit_round 63: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,331 | server.py:236 | fit_round 63 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:08,350 | server.py:125 | fit progress: (63, 0.8157221046405332, {'accuracy': 0.6074}, 12.570194738000282)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,351 | server.py:173 | evaluate_round 63: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,393 | server.py:187 | evaluate_round 63 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,393 | server.py:222 | fit_round 64: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,509 | server.py:236 | fit_round 64 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:08,527 | server.py:125 | fit progress: (64, 0.8154874139292824, {'accuracy': 0.608}, 12.746901242000604)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,527 | server.py:173 | evaluate_round 64: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,569 | server.py:187 | evaluate_round 64 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,570 | server.py:222 | fit_round 65: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,685 | server.py:236 | fit_round 65 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:08,715 | server.py:125 | fit progress: (65, 0.8165528130201255, {'accuracy': 0.6087}, 12.93554813800074)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,717 | server.py:173 | evaluate_round 65: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,774 | server.py:187 | evaluate_round 65 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,775 | server.py:222 | fit_round 66: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,924 | server.py:236 | fit_round 66 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:08,943 | server.py:125 | fit progress: (66, 0.8156613275310222, {'accuracy': 0.6045}, 13.16304573600064)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,943 | server.py:173 | evaluate_round 66: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,975 | server.py:187 | evaluate_round 66 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:08,975 | server.py:222 | fit_round 67: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,106 | server.py:236 | fit_round 67 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:09,126 | server.py:125 | fit progress: (67, 0.8147192350125279, {'accuracy': 0.6096}, 13.345956793000369)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,127 | server.py:173 | evaluate_round 67: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,165 | server.py:187 | evaluate_round 67 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,165 | server.py:222 | fit_round 68: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,298 | server.py:236 | fit_round 68 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:09,316 | server.py:125 | fit progress: (68, 0.8148032522392799, {'accuracy': 0.6074}, 13.536379013999976)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,317 | server.py:173 | evaluate_round 68: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,358 | server.py:187 | evaluate_round 68 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,358 | server.py:222 | fit_round 69: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,497 | server.py:236 | fit_round 69 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:09,515 | server.py:125 | fit progress: (69, 0.8145177833961043, {'accuracy': 0.6082}, 13.735131871002523)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,516 | server.py:173 | evaluate_round 69: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,556 | server.py:187 | evaluate_round 69 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,556 | server.py:222 | fit_round 70: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,677 | server.py:236 | fit_round 70 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:09,693 | server.py:125 | fit progress: (70, 0.8146848348767814, {'accuracy': 0.6093}, 13.913471708001452)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,698 | server.py:173 | evaluate_round 70: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,741 | server.py:187 | evaluate_round 70 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,741 | server.py:222 | fit_round 71: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,858 | server.py:236 | fit_round 71 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:09,883 | server.py:125 | fit progress: (71, 0.8146290653025228, {'accuracy': 0.607}, 14.102858190002735)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,883 | server.py:173 | evaluate_round 71: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,936 | server.py:187 | evaluate_round 71 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:09,936 | server.py:222 | fit_round 72: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,056 | server.py:236 | fit_round 72 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,073 | server.py:125 | fit progress: (72, 0.8147429012417826, {'accuracy': 0.6102}, 14.293148890999873)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,074 | server.py:173 | evaluate_round 72: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,114 | server.py:187 | evaluate_round 72 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,114 | server.py:222 | fit_round 73: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,234 | server.py:236 | fit_round 73 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,254 | server.py:125 | fit progress: (73, 0.8147319165287914, {'accuracy': 0.6082}, 14.474692417999904)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,255 | server.py:173 | evaluate_round 73: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,297 | server.py:187 | evaluate_round 73 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,297 | server.py:222 | fit_round 74: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,422 | server.py:236 | fit_round 74 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,442 | server.py:125 | fit progress: (74, 0.8153954818767264, {'accuracy': 0.6087}, 14.662566696002614)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,443 | server.py:173 | evaluate_round 74: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,481 | server.py:187 | evaluate_round 74 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,482 | server.py:222 | fit_round 75: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,596 | server.py:236 | fit_round 75 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,613 | server.py:125 | fit progress: (75, 0.8142509042184028, {'accuracy': 0.6088}, 14.833140899001592)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,614 | server.py:173 | evaluate_round 75: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,654 | server.py:187 | evaluate_round 75 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,654 | server.py:222 | fit_round 76: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,781 | server.py:236 | fit_round 76 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,804 | server.py:125 | fit progress: (76, 0.8151582437808175, {'accuracy': 0.6059}, 15.024218254002335)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,805 | server.py:173 | evaluate_round 76: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,848 | server.py:187 | evaluate_round 76 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,849 | server.py:222 | fit_round 77: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,964 | server.py:236 | fit_round 77 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:10,980 | server.py:125 | fit progress: (77, 0.8137649640943242, {'accuracy': 0.6115}, 15.200209487000393)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:10,981 | server.py:173 | evaluate_round 77: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,020 | server.py:187 | evaluate_round 77 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,022 | server.py:222 | fit_round 78: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,150 | server.py:236 | fit_round 78 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:11,175 | server.py:125 | fit progress: (78, 0.8145686809194583, {'accuracy': 0.606}, 15.395765552002558)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,177 | server.py:173 | evaluate_round 78: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,230 | server.py:187 | evaluate_round 78 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,230 | server.py:222 | fit_round 79: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,343 | server.py:236 | fit_round 79 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:11,362 | server.py:125 | fit progress: (79, 0.8138109932713742, {'accuracy': 0.6114}, 15.582536522000737)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,363 | server.py:173 | evaluate_round 79: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,401 | server.py:187 | evaluate_round 79 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,402 | server.py:222 | fit_round 80: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,528 | server.py:236 | fit_round 80 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:11,551 | server.py:125 | fit progress: (80, 0.8144157693643267, {'accuracy': 0.6058}, 15.77081995700064)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,552 | server.py:173 | evaluate_round 80: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,590 | server.py:187 | evaluate_round 80 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,591 | server.py:222 | fit_round 81: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,709 | server.py:236 | fit_round 81 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:11,734 | server.py:125 | fit progress: (81, 0.8138237296186487, {'accuracy': 0.6113}, 15.954560244001186)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,735 | server.py:173 | evaluate_round 81: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,775 | server.py:187 | evaluate_round 81 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,776 | server.py:222 | fit_round 82: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,902 | server.py:236 | fit_round 82 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:11,928 | server.py:125 | fit progress: (82, 0.8143891725380261, {'accuracy': 0.6054}, 16.14807461700184)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,931 | server.py:173 | evaluate_round 82: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,984 | server.py:187 | evaluate_round 82 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:11,984 | server.py:222 | fit_round 83: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:12,100 | server.py:236 | fit_round 83 received 3 results and 0 failures
FedAvg Server | INFO flwr 2024-03-10 12:44:12,116 | server.py:125 | fit progress: (83, 0.8142607779141964, {'accuracy': 0.6065}, 16.335985375000746)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:12,117 | server.py:173 | evaluate_round 83: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:12,157 | server.py:187 | evaluate_round 83 received 3 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-10 12:44:12,158 | server.py:222 | fit_round 84: strategy sampled 3 clients (out of 3)
FedAvg Server | DEBUG flwr 2024-03-10 12:44:12,272 | server.py:236 | fit_round 84 received 3 results and 0 failures
